VNUM	LOCALE_NAME
6309	Silný popraveí Ochao
6310	Silný generál Ochao
6391	Lord Ochao
6392	Ochránce Ochao
6393	Silný lord Ochao
6394	Silný strážce Ochao
6401	Váleeník En-Tai
6402	Voják En-Tai
6403	Druid En-Tai
6404	Léeitel En-Tai
6405	Strážce En-Tai
6406	Nieitel En-Tai
6407	Vládce En-Tai
6408	Bagjanamu
6409	Léeitel Ochao
6410	Silný váleeník En-Tai
6411	Silný voják En-Tai
6412	Silný druid En-Tai
6413	Silný léeitel En-Tai
6414	Silný nieitel En-Tai
6415	Událost Beran-Setaou
6416	Událost Nemere
6417	Událost Razador
6418	Událost Jotun Thrym
6419	Událost Eervený drak
6420	Stínový váleeník
6421	Baashido
6422	Metin agónie
6430	Brutální velitel
6431	Vrchní ork
6432	Devítiocas
6433	Velká ledová earodijnice
6434	Generál Huashin
6435	Nemere
6436	Beran-Setaou
6437	Razador
6438	Jotun Thrym
6439	Tajemný mnich
6500	Draeí král Akzadur
6501	Draeí král Nafaroth
6502	Draeí král Exedyar
6503	Draeí král Ruilith
6504	Tyolduran
6513	Draeí portál
6514	K draeímu králi
6515	Ukoneit
6686	Jin Bing
6687	Voják Ki
6688	Voják Mao
6689	Voják Gong
6690	Útoený mág
6691	Kao
6692	Král Bao (Úkol)
6693	Jin Bing
6694	Voják Ki
6695	Voják Mao
6696	Voják Gong
6697	Útoený mág
6698	Kao
6699	Král Bao
6700	Pekelný chrt
6701	Trolí voják
6702	Trolí váleeník
6703	Trolí lueištník
6704	Trolí šaman
6705	Natanan
6706	Argos
6707	Trolí voják
6708	Trolí váleeník
6709	Trolí lueištník
6710	Špatný duch
6711	Pekelný chrt
6712	Trolí voják
6713	Trolí váleeník
6714	Trolí lueištník
6715	Trolí šaman
6716	Natanan
6717	Argos
6718	Quag Kovix
6719	Dilník Quag
6720	Golem Quag
6721	Váleeník Quag
6722	Kouzelník Quag
6723	Veterán Quag
6724	Quag Primus
6725	Quag Kovix
6726	Dilník Quag
6727	Golem Quag
6728	Váleeník Quag
6729	Kouzelník Quag
6730	Veterán Quag
6731	Quag Primus
6744	Voják Kappa
6745	Dilník Kappa
6746	Voják Kappa
6747	Earodij Kappa
6748	Lovec Kappa
6749	Mocná Kappa
6750	Hadí škorpión
6751	Hadí dilník
6752	Hadí Kappa
6753	Hadí voják
6754	Hadí asketa
6755	Mocný hadí váleeník
6756	Hadí královna Nethis
6757	Hadí pilío
6758	Špinavý voják
6759	Špinavý harcovník
6760	Špinavý váleeník
6761	Špinavý mnich
6762	Špinavý generál
6763	Špinavý náeelník
6764	Špinavý vojevudce
6765	Mocný hadí váleeník
6770	Zmrzlá liška
6771	Zmrzlý zvid
6772	Zmrzlý váleeník
6773	Zmrzlý lovec
6774	Zmrzlý generál
6775	Zmrzlý náeelník
6776	Zmrzlý vojevudce
6777	Zmrzlý jelen
6778	Zmrzlý snižný leopard
6779	Yeti Northwindu
6780	Duch Northwindu
6781	Golem Northwindu
6782	Bigfoot
6783	Vojevudce Northwindu
6784	Voják Útoeišti
6785	Harcovník Útoeišti
6786	Váleeník Útoeišti
6787	Warlock Útoeišti
6788	Generál Útoeišti
6789	Vojevudce Útoeišti
6790	Alastor
6791	Alastor
6792	Voják Útoeišti
6793	Harcovník Útoeišti
6794	Váleeník Útoeišti
6795	Warlock Útoeišti
6796	Generál Útoeišti
6797	Vojevudce Útoeišti
6800	Váleeník Gnollu
6801	Zvid Gnollu
6802	Šaman Gnollu
6803	Maršál Gnollu
6804	Mistr Gnollu
6805	Kapitán Gnollu
6806	Voják Gnollu
6807	Špión Gnollu
6808	Kouzelník Gnollu
6809	Komandant Gnollu
6810	Váleeník Ahtrin
6811	Zvid Ahtrin
6812	Šaman Ahtrin
6813	Komandant Ahtrin
6814	Kapitán Ahtrin
6815	Kapitán Ahtrin
6816	Špión Ahtrin
6817	Warlock Ahtrin
6818	Komandant Ahtrin
6819	Pán Ahtrin
6820	Velmistr Ahtrin
6850	Hadí škorpión
6851	Hadí dilník
6852	Hadí Kappa
6853	Hadí voják
6854	Hadí oezník
6855	Mocný hadí váleeník
6856	Hadí královna Nethis
6860	Šermío Jin
6861	Oštipao Ki
6862	Oštipao Mao
6863	Lueištník Gong
6864	Šermío Kao
6865	Šermío Jin
6866	Oštipao Ki
6867	Oštipao Mao
6868	Lueištník Gong
6869	Šermío Kao
6870	Tajemný mnich
6871	Tajemný mnich
6875	Špinavý voják
6876	Špinavý harcovník
6877	Špinavý váleeník
6878	Špinavý mnich
6879	Špinavý generál
6880	Špinavý náeelník
6881	Špinavý vojevudce
6882	Liška bez duše
6883	Zmrzlý zvid
6884	Zmrzlý váleeník
6885	Zmrzlý lovec
6886	Zmrzlý generál
6887	Zmrzlý náeelník
6888	Zmrzlý vojevudce
6889	Prokletý Zmrzlý jelen
6890	Zmrzlý snižný leopard
6891	Yeti Northwindu
6892	Duch Northwindu
6893	Golem Northwindu
6894	Bigfoot
6895	Vojevudce Northwindu
7001	Opieí voják
7002	Opieí jezdec
7003	Opieí voják Gimu
7004	Opieí velitel
7005	Kamenná opice
7006	Zlatá opice
7007	Opieí generál
7008	Dilník Tu-Gui
7009	Zkoušející vojáku Tu-Gui
7010	Bílý velitel Tu-Gui
7012	Bi-Ma-Gui-An
7013	Štíoí král
7014	Chytrý štíoí muž
7015	Štíoí lukostoelec
7016	Hadí bojovník s meeem
7017	Hadí lukostoelec
7018	Pouštní bandita
7019	Voják Tu-Ji
7020	Hwa-ryung
7021	Povalee Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-Gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Eerný Juk-Guimok
7029	Ledový iábel
7030	Ledová zabijácká velryba
7031	Ledový hmyz
7032	Seol-Gu
7033	Ledový muž
7034	Ledový obr
7035	Ledový golem
7036	Ledový iábel
7037	Ledová zabijácká velryba
7038	Ledový hmyz
7039	Seol-Gu
7040	Ledový muž
7041	Ledový obr
7042	Ledový golem
7043	Ledový iábel
7044	Ledová zabijácká velryb
7045	Ledový hmyz
7046	Seol-Gu
7047	Ledový muž
7048	Ledový obr
7049	Ledový golem
7050	Létající pouštní oko
7051	Král štíru
7052	Mladý štíoí muž
7053	Štíoí lukostoelec
7054	Hadí bojovník s meeem
7055	Hadí lukostoelec
7056	Pouštní bandita
7057	Létající pouštní oko
7058	Král štíru
7059	Mladý štíoí muž
7060	Štíoí lukostoelec
7061	Hadí bojovník s meeem
7062	Hadí lukostoelec
7063	Pouštní bandita
7064	Létající pouštní oko
7065	Král štíru
7066	Mladý štíoí muž
7067	Štíoí lukostoelec
7068	Hadí bojovník s meeem
7069	Hadí lukostoelec
7070	Pouštní bandita
7071	Zotroeený bojový tygr
7072	Duch plamenu
7073	Bojový tygr
7074	Plamen
7075	Ohnivý váleeník
7076	Zotroeený bojový tygr
7077	Duch plamenu
7078	Bojový tygr
7079	Plamen
7080	Ohnivý váleeník
7081	Zotroeený bojový tygr
7082	Duch plamenu
7083	Bojový tygr
7084	Plamen
7085	Ohnivý váleeník
7086	Paoez duchu
7087	Dryáda
7088	Vrba duchu
7089	Zlý strom
7090	Paoez duchu
7091	Dryáda
7092	Vrba duchu
7093	Zlý strom
7094	Paoez duchu
7095	Dryáda
7096	Vrba duchu
7101	Kanón
7102	Kanón
7103	Šípová balista
7104	Šípová balista
7105	Viž
7106	Krb
7107	Krb
7108	Krb
7109	Krb
7110	Krb
7111	Krb
7112	Krb
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Opieí váleeník Deka
7119	Opieí váleeník Oba
7120	Král Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
7125	Prokletý vlk
7126	Prokletý silný vlk
7127	Prokletý modrý vlk
7128	Prokletý šedý vlk
7129	Prokletý divoeák
7130	Prokletý eervený divoeák
7131	Prokletý medvid
7132	Prokletý medvid grizzly
7133	Prokletý eerný medvid
7134	Prokletý hnidý medvid
7135	Prokletý tygr
7136	Silný ork
7137	Silný oreí zvid
7138	Silný oreí bojovník
7139	Silný oreí šaman
7140	Silný oreí generál
7141	Eerný ork
7142	Eerný oboí ork
7143	Hrdý velký ork
7144	Hrdý velký oreí zvid
7145	Hrdý velký oreí bojovník
7146	Hrdý velký oreí šaman
7147	Hrdý velký oreí generál
7148	Hrdý eerný ork
7149	Hrdý eerný oboí ork
7152	Létající pouštní oko
7153	Král štíru
7154	Mladý štíoí muž
7155	Štíoí lukostoelec
7156	Hadí bojovník s meeem
7157	Hadí lukostoelec
7158	Pouštní bandita
7159	Bestiální štíoí muž
7160	Zlý jedovatý pavoueek
7161	Zlý smrtící jed. pavouk
7162	Zlý eervený jed. pavouk
7163	Zlý jed.spárovatý pavouk
7164	Zotroeený bojový tygr
7165	Duch plamenu
7166	Bojový tygr
7167	Plamen
7168	Ohnivý váleeník
7169	Silný zotroe. boj. tygr
7170	Silný duch plamenu
7171	Silný bojový tygr
7172	Silný Plamen
7173	Silný ohnivý váleeník
7174	Zaearované ledovišti
7175	Ledová zabijácká velryba
7176	Ledový hmyz
7177	Ledový lev
7178	Ledový muž
7179	Yeti
7180	Ledový golem
7181	Pes útrapy
7182	Muž útrapy
7183	Bojovník s meeem útrapy
7184	Oštipao útrapy
7185	Lukostoelec útrapy
7186	Pekelná meduza
7187	Pekelný chrt
7188	Zombie
7189	Pekelný dustojník
7190	Pekelný strážce
7191	Dvouhl. pekelný stoelec
7192	Pekelný dráp
7193	Pekelný váleeník
7194	Pekelný stoelec
7195	Pekelný kopiník
7196	Pekelný kniží
7197	Pekelný vudce
7198	Váleeník En-Tai
7199	Voják En-Tai
7200	Druid En-Tai
7201	Léeitel En-Tai
7202	Nieitel En-Tai
7203	Vládce En-Tai
7204	Lemuoí kouzelník
7205	Lemuoí váleeník
7206	Lemuoí voják
7207	Lemuoí popraveí
7210	Boss invaze
7211	Boss invaze - oheo
7212	Boss invaze - led
7213	Boss invaze - blesk
7214	Boss invaze - vítr
7215	Boss invaze - Zemi
7216	Boss invaze - Temnota
7550	Vlk viže
7551	Rváe viže
7552	Berserker viže
7553	Warlock viže
7554	Oezník viže
7555	Nekromant viže
7556	Velmistr viže
7557	Vlk viže
7558	Rváe viže
7559	Berserker viže
7560	Warlock viže
7561	Oezník viže
7562	Nekromant viže
7563	Velmistr viže
7564	Vlk viže
7565	Rváe viže
7566	Berserker viže
7567	Warlock viže
7568	Oezník viže
7569	Nekromant viže
7570	Velmistr viže
7571	Vlk viže
7572	Rváe viže
7573	Berserker viže
7574	Warlock viže
7575	Oezník viže
7576	Nekromant viže
7577	Velmistr viže
7578	Vlk viže
7579	Rváe viže
7580	Berserker viže
7581	Warlock viže
7582	Oezník viže
7583	Nekromant viže
7584	Velmistr viže
7585	Vlk viže
7586	Rváe viže
7587	Berserker viže
7588	Warlock viže
7589	Oezník viže
7590	Nekromant viže
7591	Velmistr viže
7592	Nieitel viže
7593	Nieitel viže
7594	Kámen Viže démonu
7595	Lueištník viže
7600	Kámen duše viže
7609	Mistr warlock viže
7610	Tyran viže
7611	Tyran viže
7612	Smrtelný tyran viže
7613	Smrtelný tyran viže
7614	Mistr warlock viže
7615	Vlk viže
7616	Rváe viže
7617	Oezník viže
7618	Oezník viže
7619	Berserker viže
7620	Warlock viže
8001	Metin smutku
8002	Metin boje
8003	Metin bitvy
8004	Metin laenosti
8005	Metin eernoty
8006	Metin tmy
8007	Metin žárlivosti
8008	Metin duše
8009	Metin stínu
8010	Metin tvrdosti
8011	Metin iábla
8012	Metin pádu
8013	Metin smrti
8014	Metin vraždy
8015	Metin tvrdosti
8016	Metin iábla
8017	Metin pádu
8018	Metin smrti
8019	Metin vraždy
8020	Balvan Shinsoo
8021	Balvan Jinno
8022	Balvan Chunjo
8023	Císaoský Balvan
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin pohooí
8032	Metin pomsty
8033	Metin samoty
8034	Metin nadutosti
8035	Metin vykoupení
8036	Metin zrady
8037	Metin zášti
8038	Metin odplaty
8039	Metin pýchy
8040	Metin nenávisti
8041	Velikonoení Metin
8042	Velikonoení Metin
8043	Velikonoení Metin
8044	Velikonoení Metin
8045	Velikonoení Metin
8046	Velikonoení Metin
8047	Velikonoení Metin
8048	Velikonoení Metin
8049	Velikonoení Metin
8050	Velikonoení Metin
8051	Metin soumraku
8052	Metin žáru
8053	Metin marnosti
8054	Metin zloby
8055	Metin zkázy
8056	Metin zlomyslnosti
8057	Metin Ohni oeistce
8058	Metin chladu
8059	Metin stromových bytostí
8060	Dýoový Metin
8061	Metin lesu
8062	Metin vnímání (Q)
8063	Metin uznání
8064	Metin všímavosti
8065	Metin Jin
8066	Metin Shiho
8067	Metin vnímání
8076	Metin Hada vesmíru
8077	Metin zloducha
8101	Metin smutku
8102	Metin boje
8103	Metin bitvy
8104	Metin laenosti
8105	Metin eernoty
8106	Metin tmy
8107	Metin žárlivosti
8108	Metin duše
8109	Metin stínu
8110	Metin tvrdosti
8111	Metin iábla
8112	Metin pádu
8113	Metin smrti
8114	Metin vraždy
8115	Metin Misíce
8120	ET: Metin hory
8121	ET: Metin pomsty
8122	ET: Metin samoty
8123	ET: Metin nadutosti
8124	ET: Metin Ohni oeistce
8125	ET: Metin chladu
8126	ET: Metin strom. bytostí
8127	ET: Metin lesu
8130	BO: Metin hory
8131	BO: Metin pomsty
8132	BO: Metin samoty
8133	BO: Metin nadutosti
8134	BO: Metin Ohni oeistce
8135	BO: Metin chladu
8136	BO: Metin toí bytostí
8137	BO: Metin lesu
8150	Metin 1. testu
8151	Metin 2. testu
8152	Metin 3. testu
8153	Metin 4. testu
8154	Metin 5. testu
8155	Metin 6. testu
8156	Metin 7. testu
8157	Metin 8. testu
8158	Metin 9. testu
8159	Metin 10. testu
8200	Eokoládový Metin
8201	Eokoládový Metin
8203	Metin osvícení
8204	Velikonoení Metin
8205	Velikonoení Metin
8206	Velikonoení Metin
8501	Divoký pes
8502	Divoeák
8503	Medvid
8504	Bílý tygr
8505	Eerný oboí ork
8506	Vudce žab
8507	Pouštní bandita
8508	Ezoterický mueitel
8509	Ezoterický zaoíkávae
8510	Ohnivý váleeník
8511	Ledový golem
8600	?o±Í´ëÁ·Aa
8601	?o±Í´ëÁ·Aa
8602	1?±3´ëÁÖ±3
8603	1?±3´ëÁÖ±3
8604	¸í»ç±Í?O
8605	¸í»ç±Í?O
8606	»ç1A
8607	»ç1A
8608	±¸1IEL
8609	±¸1IEL
8610	´©··Ao1ü±Í
8611	´©··Ao1ü±Í
8612	?©?O°A1I
8613	?©?O°A1I
8614	°A´ë»ç¸·°AoI
8615	°A´ë»ç¸·°AoI
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
8625	Základna Trollu
8626	Základna Quag 1
8627	Základna Quag 2
8630	Metin Ohnivého hada
8631	Metin Ledového hada
8632	Metin Vitrného hada
8633	Metin Hada Zemi
8634	Metin Hada easu
8635	Vejce bílého draka (leh)
8636	Vejce bílého draka (tiž)
8637	Invazní portál Sung Ma
8638	Metin prokletí (léeivý)
8639	Metin prokletí
8640	Metin spásy
8641	Invazní portál Sung Ma
8642	Invazní portál Sung Ma
8643	Invazní portál Sung Ma
8644	Invazní portál Sung Ma
8645	Invazní portál Sung Ma
8646	Invazní portál Sung Ma
9001	Obchodník se zbranimi
9002	Obchodník s výzbrojí
9003	Obchodnice smíš. zbožím
9004	Pomocnice poi událostech
9005	Správce skladišti
9006	Staoenka
9007	Obchodník se zbranimi
9008	Obchodník s výzbrojí
9009	Rybáo
9010	Obchod se smíš. zbožím
9011	Manažerka svateb
9012	Teleportér
9013	Obchodník iluzí
9014	Obchodník
9100	Kvitina bouoe
9101	Bižná Kvitina síly
9102	Kvitina síly ohni
9103	Kvitina síly ledu
9104	Kvitina síly blesku
9105	Kvitina síly vitru
9106	Kvitina síly Zemi
9107	Kvitina síly temnoty
20470	Socha iluze
20471	Socha oživení
20472	Socha easové trhliny
20473	Socha zbrojíoe
20474	Socha platnéoe
20475	Svatý oemeslník
20476	Vítizný oemeslník
20477	Svatý oemeslník
20478	Královský oemeslník
20479	Majestátní oemeslník
20480	Správkyni obchodu
20481	Správkyni obchodu
20482	Odmina Engimy
20483	Chrám Enigmy (bonus C)
20484	Chrám Enigmy (bonus B)
20485	Chrám Enigmy (bonus A)
10001	Oblast_Jayang 4002 8995
10002	Oblast_Yongan 4503 9050
10003	Oblast_Bokjung 1118 2161
10004	Oblast_Joan 876 2131
10005	Oblast_Bakra 9064 2214
10006	Oblast_Pyungmo 9372 2188
10007	Oblast_Yongan 4188 9560
10008	Oblast_Jayang 3179 8332
10009	Oblast_Joan 897 1127
10010	Oblast_Bokjung 1759 2210
10011	Oblast_Pyungmo 9343 3143
10012	Oblast_Bakra 8348 2926
10013	Chrám_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	Pouš?_Yongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Chrám_Hwang 5906 1102
10018	Viž_Gumsan 2165 7270
10019	Oblast_Jayang 3211 9009
10020	Jungrang 1356 43
10021	Oblast_Bokjung 1168 2920
10022	Waryong 2219 93
10023	Oblast_Bakra 9098 2948
10024	Imha 2718 130
10025	Hora_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Eervený_les 11199 708
10029	Hadí_pole 10590 7262
10030	Pouš?_Yongbi 3519 6223
10031	Hadí_pole 10590 7262
10032	Zemi_obru 8283 7635
10033	Sluj_Zin 10594 7525
10034	Sluj_Zin_2 10594 7525
10035	Deon-Zeon 917 5253
10036	Deon-Zeon_2 7041 4642
10037	AÚ3çÇö 3809 8233
10038	1A1ö1o 9752 1330
10039	o1Á¤Çö 1917 2900
10040	Áo3ë1o 9239 1836
10041	1Ú¶óÇö 8316 2154
10042	AµÁ¶1o 9772 1850
10043	1­ÇN»e 3819 2969
10044	1A1ö1o 10189 1484
10045	1­ÇN»e 3819 2969
10046	1A1ö1o 9774 1501
10047	1Â·a°î 2699 6752
10048	Áo3ë1o 9679 1994
10049	1Â·a°î 2699 6752
10050	Áo3ë1o 9256 2012
10051	?µon»ç¸· 3478 6189
10052	AµÁ¶1o 9780 1995
10053	?µon»ç¸· 3478 6189
10054	AµÁ¶1o 10190 2002
10055	µµ?°E­Áö 6011 6874
10056	1­ÇN»e 4368 2158
10057	1Â·a°î 3355 7558
10058	1?±3»ç?o 5943 1337
10059	1­ÇN»e 0 10496
10060	1?±3»ç?o 1536 10496
10061	Fireland 4608 10496
10062	1Â·a°î 6144 10496
10063	±Í¸n¸2 3031 266
10064	Au±Í¸n¸2 11133 534
10065	1A±Í¸n¸2 7754 10553
10066	1AAu±Í¸n¸2 9915 11195
10067	Opieí_jeskyni 7752 4477
10068	Oblast_Jayang 4062 8756
10069	Opieí_jeskyni 8520 4477
10070	Oblast_Bokjung 1611 2130
10071	Opieí_jeskyni 9288 4477
10072	Oblast_Bakra 8727 2100
10073	Pouš?_Yongbi 3061 6202
10074	Opieí_jeskyni 1352 6532
10075	Pouš?_Yongbi 2879 5407
10076	Opieí_jeskyni 1352 7300
10077	Jeskyni_vyhnanství 9 1207
10078	1Â·a°î 2842 8106
10079	Grotto1 1459 13236
10080	Grotto2 2413 12755
10081	AµAÇµ?±11A? 99 13618
10082	?µ3EA31o 5028 9998
10083	AµAÇµ?±11A? 1360 14972
10084	AµAÇµ?±12A? 2414 14289
10085	AµAÇµ?±11A? 99 15154
10086	Á¶3EA31o 616 1148
10087	AµAÇµ?±11A? 1360 16508
10088	AµAÇµ?±12A? 2414 15825
10089	AµAÇµ?±11A? 99 16690
10090	Ao1«A31o 9609 3188
10091	AµAÇµ?±11A? 1360 18044
10092	AµAÇµ?±12A? 2414 17361
10093	Draeí_brána 1731 12205
10094	Draeí_brána 1733 13743
10095	Draeí_brána 1728 15277
10096	Draeí_brána 1724 16824
10097	SD2 7040 5235
10098	SD3 984 5711
10099	Záliv 11043 17885
10100	Záliv 10963 16744
10101	Nefritový 10869 16558
10102	Záliv 11664 16779
10103	Hory 11345 16546
10104	Hory 11921 16550
10105	Gautama 12263 16811
10106	3i¸2Áö 8168 15050
10107	DongGwang 10629 4767
10109	LightningRidge 451 9492
10110	LightningPoint 830 9454
10111	FireRange 1430 9616
10112	IceMounts 690 10169
10113	LightningPoint 1023 9623
10114	IceMounts 303 10113
10115	FirePeak 2117 9447
10116	FireRange 1720 9499
10117	WindIsle 1973 10159
10118	FirePeak 2337 9633
10119	DarkCrest 2710 9616
10120	WindIsle 1582 10111
10121	DarkSummit 3393 9454
10122	DarkCrest 3012 9500
10123	EarthDesert 3069 10174
10124	DarkSummit 3685 9551
10126	Exit 11622 5809
10127	DongGwang 10551 4881
10128	SeoGwang 12218 4895
10129	NamGwang 12780 4411
10130	SeoGwang 12144 5555
10131	Level2 9916 6630
10132	Level3 9896 6302
10133	Level1 9534 6281
10134	Level2 9564 6610
10135	Back 9338 6287
10136	Yilad-Pass 303 14147
10137	NamGwangChasm 13184 4735
10138	Konec
10139	Northwind_C 1106 15997
10140	Yilad-Pass 83 14763
10141	WaitingArea 401 477
10142	SoulGorge
10143	Northwind_C 247 15392
10201	Opustit
10202	Northwind_D 11590 12181
10203	Northwind_S 11323 13499
10204	Konec
10205	. 70 149
10206	. 295 157
10207	. 190 149
10208	. 70 149
10209	. 650 184
10210	. 476 53
10211	. 70 149
10212	. 80 330
10213	. 351 385
10214	. 81 451
10215	. 70 149
10216	. 707 445
10217	. 351 445
10218	. 70 149
10219	. 215 557
10220	. 698 325
10221	. 70 149
10222	SecretCham 11913 12692
10223	Back 11553 12697
10224	. 646 65
10225	. 70 149
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
10901	. 333 358
10902	. 452 116
10903	. 515 415
10904	. 515 480
10905	. 145 305
10906	. 228 238
10907	. 452 116
10908	. 77 500
10909	. 111 550
10910	. 452 116
10911	. 145 305
10912	. 333 358
10913	. 615 50
10914	. 218 110
10915	. 288 708
10916	. 582 385
10917	. 218 110
10918	. 452 116
10919	. 615 50
10920	. 510 480
10921	. 75 435
10922	. 194 614
10923	. 310 237
10924	. 609 553
10931	. 250 425
10932	. 452 116
10933	. 520 415
10934	. 77 370
10935	. 145 305
10936	. 122 678
10937	. 297 175
10938	. 452 116
10939	. 423 266
10940	. 122 678
10941	. 510 480
10942	. 250 425
10943	. 452 116
10944	. 297 175
10945	. 250 425
10946	. 627 290
10947	. 297 175
10948	. 450 116
10949	. 582 385
10950	. 440 705
10951	. 145 305
10952	. 297 175
10953	. 75 435
10954	. 609 553
10961	. 333 358
10962	. 452 116
10963	. 520 415
10964	. 77 370
10965	. 145 305
10966	. 297 175
10967	. 452 116
10968	. 195 615
10969	. 195 615
10970	. 510 480
10971	. 145 305
10972	. 333 358
10973	. 71 435
10974	. 297 175
10975	. 460 560
10976	. 333 358
10977	. 260 175
10978	. 452 116
10979	. 540 45
10980	. 80 295
10981	. 522 414
10982	. 297 175
10983	. 582 385
10984	. 609 553
11000	Strážce návsi
11001	Správce bitev
11002	Strážce návsi
11003	Správce bitev
11004	Strážce návsi
11005	Správce bitev
11100	Strážce návsi
11101	Správce bitev
11102	Strážce návsi
11103	Správce bitev
11104	Strážce návsi
11105	Správce bitev
11106	Strážce návsi
11107	Správce bitev
11108	Strážce návsi
11109	Správce bitev
11110	Strážce návsi
11111	Správce bitev
11112	Strážce návsi
11113	Správce bitev
11114	Strážce návsi
11115	Správce bitev
11116	Strážce návsi
11117	Správce bitev
11505	Zlatá žába
11506	Táborák
11507	Táborák
11508	Táborák
11509	Táborák
11510	Táborák
12000	Táborák
13000	Doeviná brána
13001	Kamenná brána
14000	Dílna
14001	Dílna
14002	Dílna
14003	Dílna
14004	Dílna
14005	Dílna
14006	Dílna
14007	Dílna
14008	Dílna
14009	Dílna
14010	Oltáo
14011	Oltáo
14012	Oltáo
14013	Oltáo
14014	Oltáo
14015	Oltáo
14016	Oltáo
14017	Oltáo
14018	Oltáo
14019	Oltáo
14020	Hlavní základna
14021	Hlavní základna
14022	Hlavní základna
14023	Hlavní základna
14024	Hlavní základna
14025	Hlavní základna
14026	Hlavní základna
14027	Hlavní základna
14028	Hlavní základna
14029	Hlavní základna
14030	Tréninkový tábor
14031	Tréninkový tábor
14032	Tréninkový tábor
14033	Tréninkový tábor
14034	Tréninkový tábor
14035	Tréninkový tábor
14036	Tréninkový tábor
14037	Tréninkový tábor
14038	Tréninkový tábor
14039	Tréninkový tábor
14040	Kamna
14041	Kamna
14042	Kamna
14043	Kamna
14044	Kamna
14045	Kamna
14046	Kamna
14047	Kamna
14048	Kamna
14049	Kamna
14050	Kamna
14051	Kamna
14052	Kamna
14053	Kamna
14054	Kamna
14055	Kamna
20001	Alchymista
20002	Aranyo
20003	Ah-Yu
20004	Žebrák
20005	Yonah
20006	Mirine
20007	Správce skladišti
20008	Octavio
20009	Staoec
20010	Obchodní cestující
20011	Uriel
20012	Yu-Rang
20013	Rybáo
20014	Taurean
20015	Deokbae
20016	Kováo
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Zrádce Balso
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Mirinin bratr
20029	Pony
20030	Kuo
20031	Santa Claus
20032	Vánoení stromek
20033	Vánoení stromek
20034	Vánoení stromek
20035	Vlajka
20036	Vlajka
20037	Vlajka
20038	..
20039	.
20040	Správce pozemku
20041	Opilý obean
20042	Obchodní cestující
20043	.
20044	Zbrojío
20045	Platnéo
20046	Klenotník
20047	Diamantová žíla
20048	Jantarová žíla
20049	Nalezišti zkamen. doeva
20050	Midiná žíla
20051	Stoíbrná žíla
