VNUM	LOCALE_NAME
6408	Bagjanamu
6409	Vindecator Ochao
6410	Luptator Puternic En-Tai
6411	Soldat Puternic En-Tai
6412	Druid Puternic En-Tai
6413	Vraci Puternic En-Tai
6414	Asasin Puternic En-Tai
6415	Eveniment Beran-Setaou
6416	Eveniment Nemere
6417	Eveniment Razador
6418	Eveniment Jotun Thrym
6419	Eveniment Dragonul Roou
6420	Spirit Razboinic
6421	Baashido+
6422	Metinul Vanita?ii
6430	Capitanul Bestie
6431	Orc aef
6432	Noua Cozi
6433	Vrajitoare Rea de Ghea?a
6434	Generalul Huashin
6435	Nemere
6436	Beran-Setaou
6437	Razador
6438	Jotun Thrym
6439	Calugar Misterios
6500	Rege Dragon Akzadur
6501	Rege Dragon Nafaroth
6502	Rege Dragon Exedyar
6503	Rege Dragon Ruilith
6504	Tyolduran
6513	Portal Dragon
6514	La Regele Dragon
6515	Ieoire
6686	Jin Bing
6687	Soldat Ki
6688	Soldat Mao
6689	Soldat Gong
6690	Primul Mag
6691	Kao
6692	King Bao (Misiune)
6693	Jin Bing
6694	Soldat Ki
6695	Soldat Mao
6696	Soldat Gong
6697	Primul Mag
6698	Kao
6699	Regele Bao
6700	Câinele Iadului
6701	Soldat Trol
6702	Razboinic Trol
6703	Arcao Trol
6704	aaman Trol
6705	Natanan
6706	Argos
6707	Soldat Trol
6708	Razboinic Trol
6709	Arcao Trol
6710	Fantoma Chinuita
6711	Câinele Iadului
6712	Soldat Trol
6713	Razboinic Trol
6714	Arcao Trol
6715	aaman Trol
6716	Natanan
6717	Argos
6718	Quag Kovix
6719	Muncitor Quag
6720	Golem Quag
6721	Razboinic Quag
6722	Vrajitor Quag
6723	Veteran Quag
6724	Quag Primus
6725	Quag Kovix
6726	Muncitor Quag
6727	Golem Quag
6728	Razboinic Quag
6729	Vrajitor Quag
6730	Veteran Quag
6731	Quag Primus
6744	Soldat Kappa
6745	Muncitor Kappa
6746	Soldat Kappa
6747	Vrajitor Kappa
6748	Vânator Kappa
6749	Puternicul Kappa
6750	Scorpion aarpe
6751	Muncitor aarpe
6752	Kappa aarpe
6753	Soldat aarpe
6754	Pustnic aarpe
6755	Razboinic Puternic aarpe
6756	Regina aarpe Nethis
6757	Stâlp aarpe
6758	Soldat Corupt
6759	Luptator Corupt
6760	Razboinic Corupt
6761	Calugar Corupt
6762	General Corupt
6763	aerif Corupt
6764	Capitan Corupt
6765	Razboinic Puternic aarpe
6770	Vulpe Înghe?ata
6771	Cercetao Înghe?at
6772	Razboinic Înghe?at
6773	Vânator Înghe?at
6774	General Înghe?at
6775	Capetenie Înghe?ata
6776	Capetenie Înghe?ata Rar
6777	Cerb Înghe?at
6778	Leopard Înghe?at
6779	Yeti Nord
6780	Fantoma Nord
6781	Golem Nord
6782	Bigfoot
6783	Capetenie Nord
6784	Soldat Adapost Nord
6785	Luptator Adapost
6786	Razboinic Adapost Nord
6787	Vrajitor Adapost Nord
6788	General Adapost Nord
6789	Capetenie Adapost Nord
6790	Alastor
6791	Alastor
6792	Soldat Adapost Nord
6793	Luptator Adapost
6794	Razboinic Adapost Nord
6795	Vrajitor Adapost Nord
6796	General Adapost Nord
6797	Capetenie Adapost Nord
6800	Gnoll Razboinic
6801	Cercetao Gnoll
6802	Vrajitor Gnoll
6803	aerif Gnoll
6804	Maestru Gnoll
6805	Capitan Gnoll
6806	Soldat Gnoll
6807	Spion Gnoll
6808	Gnoll Magician
6809	Comandant Gnoll
6810	Razboinic Ahtrin
6811	Cercetao Ahtrin
6812	Vrajitor Ahtrin
6813	Comandant Ahtrin
6814	Capitan Ahtrin
6815	Capitan Ahtrin
6816	Spion Ahtrin
6817	Mag Ahtrin
6818	Comandant Ahtrin
6819	Maestru Ahtrin
6820	Mare Maestru Ahtrin
6850	Scorpion aarpe
6851	Muncitor aarpe
6852	Kappa aarpe
6853	Soldat aarpe
6854	Calau aarpe
6855	Razboinic Puternic aarpe
6856	Regina aarpe Nethis
6860	Luptator cu Sabia Jin
6861	Lancier Ki
6862	Lancier Mao
6863	Arcao Gong
6864	Luptator cu Sabia Kao
6865	Luptator cu Sabia Jin
6866	Lancier Ki
6867	Lancier Mao
6868	Arcao Gong
6869	Luptator cu Sabia Kao
6870	Calugar Misterios
6871	Calugar Misterios
6875	Soldat Corupt
6876	Luptator Corupt
6877	Razboinic Corupt
6878	Calugar Corupt
6879	General Corupt
6880	aerif Corupt
6881	Capitan Corupt
6882	Vulpe Neînsufle?ita
6883	Cercetao Înghe?at
6884	Razboinic Înghe?at
6885	Vânator Înghe?at
6886	General Înghe?at
6887	Capetenie Înghe?ata
6888	Capetenie Înghe?ata Rar
6889	Cerb Blestemat
6890	Leopard Înghe?at
6891	Yeti Nord
6892	Fantoma Nord
6893	Golem Nord
6894	Bigfoot
6895	Capetenie Nord
7001	Maimuta Soldat
7002	Maimuta Jocheu
7003	Maimuta Soldat Gimu
7004	Maimuta Comandant
7005	Maimuta de Piatra
7006	Maimu?a  de Aur
7007	Maimuta General
7008	Muncitor Tu-Gui
7009	Controlor solda?i Tu-Gui
7010	Comandor alb Tu-Gui
7012	Bi-Ma-Gui-An
7013	Scorpion Regal
7014	Om Scorpion Las
7015	Arcao Scorpion
7016	Luptator sabie oarpe
7017	Arcao aarpe
7018	Tâlhar de Deoert
7019	Soldat Tu-ji
7020	Hwa-ryung
7021	Pierde-vara Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok negru
7029	Diavol de Ghea?a
7030	Balena Corn de Ghea?a
7031	Insecta de Ghea?a
7032	Seol-Gu
7033	Omul Ghetii
7034	Gigant de Ghea?a
7035	Golem de Ghea?a
7036	Diavol de Ghea?a
7037	Balena Corn de Ghea?a
7038	Insecta de Ghea?a
7039	Seol-Gu
7040	Omul Ghetii
7041	Gigant de Ghea?a
7042	Golem de Ghea?a
7043	Diavol de Ghea?a
7044	Balena Corn de Ghea?a
7045	Insecta de Ghea?a
7046	Seol-Gu
7047	Omul Ghetii
7048	Gigant de Ghea?a
7049	Golem de Ghea?a
7050	Ochi Zburator Deoert
7051	Scorpion Regal
7052	Om Scorpion Mic
7053	Arcao Scorpion
7054	aarpe Spadasin
7055	Arcao aarpe
7056	Tâlhar de Deoert
7057	Ochi Zburator Deoert
7058	Scorpion Regal
7059	Om Scorpion Mic
7060	Arcao Scorpion
7061	aarpe Spadasin
7062	Arcao aarpe
7063	Tâlhar de Deoert
7064	Ochi Zburator Deoert
7065	Scorpion Regal
7066	Om Scorpion Mic
7067	Arcao Scorpion
7068	aarpe Spadasin
7069	Arcao aarpe
7070	Tâlhar de Deoert
7071	Tigru Luptator Dur
7072	Spiritul Focului
7073	Tigru Luptator
7074	Flacara
7075	Luptator de Foc
7076	Tigru Luptator Dur
7077	Spiritul Focului
7078	Tigru Luptator
7079	Flacara
7080	Luptator de Foc
7081	Tigru Luptator Dur
7082	Spiritul Focului
7083	Tigru Luptator
7084	Flacara
7085	Luptator de Foc
7086	Buturuga Fantoma
7087	Driada
7088	Salcia Fantoma
7089	Copac Rau
7090	Buturuga Fantoma
7091	Driada
7092	Salcia Fantoma
7093	Copac Rau
7094	Buturuga Fantoma
7095	Driada
7096	Salcia Fantoma
7101	Tun
7102	Tun
7103	Balista Sage?i
7104	Balista Sage?i
7105	Turn
7106	Vatra
7107	Vatra
7108	Vatra
7109	Vatra
7110	Vatra
7111	Vatra
7112	Vatra
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Maimu?a Razboinic Deka
7119	Maimu?a Razboinic Oba
7120	Regele Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
7125	Lup Blestemat
7126	Lup Blestemat Alpha
7127	Lup Blestemat Albastru
7128	Lup Blestemat Gri
7129	Mistre? Blestemat
7130	Mistre? Blestemat Roou
7131	Urs Blestemat
7132	Urs Blestemat Grizzly
7133	Urs Blestemat Negru
7134	Urs Blestemat Brun
7135	Tigru Blestemat
7136	Orc Elite
7137	Orc Elite Cercetas
7138	Orc Elite Luptator
7139	Orc Elite Vrajitor
7140	Orc Elite General
7141	Orc Negru
7142	Orc Negru Urias
7143	Orc Mare Curajos
7144	Orc Mare Cercetas
7145	Orc Mare Luptator
7146	Orc Mare Vrajitor
7147	Orc Mare General
7148	Orc Negru Curajos
7149	Orc Negru Gigant
7152	Ochi Zburator Desert
7153	Scorpion Regal
7154	Om Scorpion Mic
7155	Arcao Scorpion
7156	Sarpe Spadasin
7157	Arcao aarpe
7158	Tâlhar de Deoert
7159	Om Scorpion
7160	Pui Paianjen Toxic Rau
7161	Paianjen Otravitor Rau
7162	Paianjen Rosu Toxic Rau
7163	PaianjenGhearaToxicRau
7164	Tigru Luptator Dur
7165	Spiritul Focului
7166	Tigru Luptator
7167	Flacara
7168	Luptator de Foc
7169	Tigru Luptator Puternic
7170	Spirit Flacara Dura
7171	Tigru Razboinic Dur
7172	Foc Dur
7173	Razboinic Foc Dur
7174	Gheata Fermecata
7175	Balena Ucigasa de Gheata
7176	Insecta de Gheata
7177	Leu de ghea?a
7178	Om Înghe?at
7179	Yeti
7180	Golem de Gheata
7181	Câine al Ciumei
7182	Om al Ciumei
7183	Luptator Sabie al Ciumei
7184	Luptator suli?a al ciume
7185	Arcao al Ciumei
7186	Meduzele Iadului
7187	Câinele Iadului
7188	Zombie
7189	Ofiterul Iadului
7190	Gardianul Iadului
7191	Arcaoul Iadului 2 Capete
7192	Gheare Diabolice
7193	Luptatorul Iadului
7194	Arcaoul Iadului
7195	Suli?aoul Iadului
7196	Parintele Iadului
7197	Maiorul Iadului
7198	Razboinic En-Tai
7199	Soldat En-Tai
7200	Druid En-Tai
7201	Vindecator En-Tai
7202	Distrugator En-Tai
7203	Suveran En-Tai
7204	Lemures Magician
7205	Lemures Razbonic
7206	Lemures Soldat
7207	Lemures Calau
7210	aef Invazie
7211	aef de Foc Invazie
7212	aef de Ghea?a Invazie
7213	aef Fulger Invazie
7214	aef Vânt Invazie
7215	aef Pamânt Invazie
7216	aef Întuneric Invazie
7550	Lup Turn
7551	Brutal Turn
7552	Berserker Turn
7553	Mag Turn
7554	Macelar Turn
7555	Mistic Turn
7556	Mare Maestru Turn
7557	Lup Turn
7558	Brutal Turn
7559	Berserker Turn
7560	Mag Turn
7561	Macelar Turn
7562	Mistic Turn
7563	Mare Maestru Turn
7564	Lup Turn
7565	Brutal Turn
7566	Berserker Turn
7567	Mag Turn
7568	Macelar Turn
7569	Mistic Turn
7570	Mare Maestru Turn
7571	Lup Turn
7572	Brutal Turn
7573	Berserker Turn
7574	Mag Turn
7575	Macelar Turn
7576	Mistic Turn
7577	Mare Maestru Turn
7578	Lup Turn
7579	Brutal Turn
7580	Berserker Turn
7581	Mag Turn
7582	Macelar Turn
7583	Mistic Turn
7584	Mare Maestru Turn
7585	Lup Turn
7586	Brutal Turn
7587	Berserker Turn
7588	Mag Turn
7589	Macelar Turn
7590	Mistic Turn
7591	Mare Maestru Turn
7592	Distrugator Turn
7593	Distrugator Turn
7594	Diavol Piatra Turn
7595	Arcao Turn
7600	Suflet Împietrit Turn
7609	Maestru Mag Turn
7610	Asupritor Turn
7611	Asupritor Turn
7612	Asupritor Mort Turn
7613	Asupritor Mort Turn
7614	Maestru Mag Turn
7615	Lup Turn
7616	Brutal Turn
7617	Macelar Turn
7618	Macelar Turn
7619	Berserker Turn
7620	Mag Turn
8001	Metinul Necazului
8002	Metinul Luptei
8003	Piatra Metin a Bataliei
8004	Metinul Lacomiei
8005	Metinul Amarului
8006	Metinul Intunericului
8007	Metinul Geloziei
8008	Metinul Sufletului
8009	Metinul Umbrei
8010	Metinul Puterii
8011	Metinul Diavolului
8012	Metinul Dizgratiei
8013	Metinul Mortii
8014	Metinul Crimelor
8015	Metinul Puterii
8016	Metinul Diavolului
8017	Metinul Dizgratiei
8018	Metinul Mortii
8019	Metinul Crimelor
8020	Stânca Shinsoo
8021	Stânca Jinno
8022	Stânca Chunjo
8023	Stânca imperiala
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metinul Muntelui
8032	Metinul Razbunarii
8033	Metinul Singuratatii
8034	Metinul Arogantei
8035	Metinul Eliberarii
8036	Metinul Tradarii
8037	Metinul Resentimentului
8038	Metinul Rasplatei
8039	Metinul Mândriei
8040	Metinul Invidiei
8041	Metin de Paste
8042	Metin de Paote
8043	Metin de Paote
8044	Metin de Paote
8045	Metin de Paote
8046	Metin de Paote
8047	Metin de Paote
8048	Metin de Paote
8049	Metin de Paote
8050	Metin de Paote
8051	Metinul Tristetii
8052	Metinul Carbunilor
8053	Metinul Vanitatii
8054	Metinul Furiei
8055	Metinul Nenorocirilor
8056	Metinul Rautatii
8057	Metin Focul Iadului
8058	Metin de Ghea?a
8059	Metinul Copacului Om
8060	Metin Dovleac
8061	Metinul Padurilor
8062	Metinul Intui?iei (Mis)
8063	Metinul Aprecierii
8064	Metinul Aten?iei
8065	Metinul Jin
8066	Metinul Shiho
8067	Metinul Intui?iei
8076	Metin aarpe Cosmic
8077	Metinul Gumar
8101	Metinul Necazului
8102	Metinul Luptei
8103	Metinul Bataliei
8104	Metinul Lacomiei
8105	Metinul Amarului
8106	Metinul Intunericului
8107	Metinul Geloziei
8108	Metinul Sufletului
8109	Metinul Umbrei
8110	Metinul Puterii
8111	Metinul Diavolului
8112	Metinul Dizgratiei
8113	Metinul Mortii
8114	Metinul Crimelor
8115	Metinul Lunii
8120	TR: Metinul Muntelui
8121	TR: Metinul Razbunarii
8122	TR: Metinul Singurata?ii
8123	TR: Metinul Arogan?ei
8124	TR: Metin Focul Iadului
8125	TR: Metinul Racelii
8126	TR: Metin Arbore Via?a
8127	TR: Metinul Padurilor
8130	RX: Metinul Muntelui
8131	RX: Metinul Razbunarii
8132	RX: Metinul Singurata?ii
8133	RX: Metinul Arogan?ei
8134	RX: Metin Focul Iadului
8135	RX: Metinul Racelii
8136	RX: Metin Arbore Via?a
8137	RX: Metinul Padurilor
8150	Metin Testul 1
8151	Metin Testul 2
8152	Metin Testul 3
8153	Metin Testul 4
8154	Metin Testul 5
8155	Metin Testul 6
8156	Metin Testul 7
8157	Metin Testul 8
8158	Metin Testul 9
8159	Metin Testul 10
8200	Ciocolata Piatra Metin
8201	Ciocolata Piatra Metin
8203	Metinul Inspira?iei
8204	Metin de Paote
8205	Metin de Paote
8206	Metin de Paote
8501	Câine salbatic
8502	Mistre? Salbatic
8503	Urs
8504	Tigru Alb
8505	Orc Negru Gigant
8506	General Brotac
8507	Tâlhar de Deoert
8508	Despot esoteric
8509	Incântator esoteric
8510	Luptator de Foc
8511	Golem de Ghea?a
8600	?o?Í´ëÁ.Aa
8601	?o?Í´ëÁ.Aa
8602	1D?3´ëÁÖ?3
8603	1D?3´ëÁÖ?3
8604	¸í>ç?Í?O
8605	¸í>ç?Í?O
8606	>ç?A
8607	>ç?A
8608	?¸1IE?
8609	?¸1IE?
8610	´C..Ao1ü?Í
8611	´C..Ao1ü?Í
8612	?C?O°A1I
8613	?C?O°A1I
8614	°A´ë>ç¸.°AoI
8615	°A´ë>ç¸.°AoI
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
8625	Avanpost Troll
8626	Avanpost 1 Quag
8627	Avanpost 2 Quag
8630	Metin aarpe de Foc
8631	Metin aarpe de Ghea?a
8632	Metin aarpe de Vânt
8633	Metin aarpe de Pamânt
8634	Metin aarpele Timpului
8635	Ou Dragon Alb (uoor)
8636	Ou Dragon Alb (greu)
8637	Portal Invazie Sung Ma
8638	Metinul Condamn (Vindec)
8639	Metinul Condamna?ilor
8640	Metinul Salvarii
8641	Portal Invazie Sung Ma
8642	Portal Invazie Sung Ma
8643	Portal Invazie Sung Ma
8644	Portal Invazie Sung Ma
8645	Portal Invazie Sung Ma
8646	Portal Invazie Sung Ma
9001	Negustor Arme
9002	Negustor de Armuri
9003	Magazinul General
9004	Ajutor pt. evenimente
9005	Administrator Depozit
9006	Femeia Batrana
9007	Negustor Arme
9008	Negustor de armuri
9009	Pescar
9010	Magazin de diverse
9011	Organizatoare de nun?i
9012	Teleporter
9013	Negustor Iluzii
9014	Negustor
9100	Floarea Furtunii
9101	Floare Putere Normala
9102	Floare Putere de Foc
9103	Floare Putere de Ghea?a
9104	Floare Putere de Fulger
9105	Floare Putere de Vânt
9106	Floare Putere de Pamânt
9107	Floare Putere Întunecata
20470	Statuie Iluzii
20471	Statuie Redux
20472	Statuie Ruptura Timpului
20473	Statuie Fierar Arme
20474	Statuie Fierar Armuri
20475	Fierar Sfânt
20476	Fierar Glorios
20477	Fierar Cavaler
20478	Fierar Roial
20479	Fierar Maiestuos
20480	Gestionara Nego?
20481	Gestionara Nego?
20482	Recompensa Enigma
20483	Templul Enigma (Bonus C)
20484	Templul Enigma (Bonus B)
20485	Templul Enigma (Bonus A)
10001	?inutul_Yayang 4002 8995
10002	?inutul_Yongan 4503 9050
10003	?inut_Bokjung 1118 2161
10004	?inutul_Joan 876 2131
10005	?inutul_Bakra 9064 2214
10006	Zona_Pyungmoo 9372 2188
10007	?inutul_Yongan 4188 9560
10008	?inutul_Yayang 3179 8332
10009	?inutul_Joan 897 1127
10010	?inutulBokjung 1759 2210
10011	Zona_Pyungmoo 9343 3143
10012	?inutul_Bakra 8348 2926
10013	Templul_Hwang 5536 1441
10014	Seungryong 3326 7468
10015	DeoertulYongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Templul_Hwang 5906 1102
10018	Turnul_Gumsan 2165 7270
10019	?inutul_Yayang 3211 9009
10020	Jungrang 1356 43
10021	?inutulBokjung 1168 2920
10022	Waryong 2219 93
10023	?inutul_Bakra 9098 2948
10024	Imha 2718 130
10025	Muntele_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Padurea_rooie 11199 708
10029	Vale_cu_Serpi 10590 7262
10030	DeoertulYongbi 3519 6223
10031	Vale_cu_Serpi 10590 7262
10032	Taram_Giganti 8283 7635
10033	Peotera_Zin 10594 7525
10034	2_peotera_Zin 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	AÚ?çÇö 3809 8233
10038	?A?ö?o 9752 1330
10039	o1Á¤Çö 1917 2900
10040	Áo3ë?o 9239 1836
10041	1Ú?óÇö 8316 2154
10042	A?Á??o 9772 1850
10043	?­ÇN>e 3819 2969
10044	?A?ö?o 10189 1484
10045	?­ÇN>e 3819 2969
10046	?A?ö?o 9774 1501
10047	?Â.a°î 2699 6752
10048	Áo3ë?o 9679 1994
10049	?Â.a°î 2699 6752
10050	Áo3ë?o 9256 2012
10051	??on>ç¸. 3478 6189
10052	A?Á??o 9780 1995
10053	??on>ç¸. 3478 6189
10054	A?Á??o 10190 2002
10055	???°E­Áö 6011 6874
10056	?­ÇN>e 4368 2158
10057	?Â.a°î 3355 7558
10058	1D?3>ç?o 5943 1337
10059	?­ÇN>e 0 10496
10060	1D?3>ç?o 1536 10496
10061	?araDeFoc 4608 10496
10062	?Â.a°î 6144 10496
10063	?Í¸n¸2 3031 266
10064	Au?Í¸n¸2 11133 534
10065	?A?Í¸n¸2 7754 10553
10066	?AAu?Í¸n¸2 9915 11195
10067	TemnitaMaimute 7752 4477
10068	?inutul_Yayang 4062 8756
10069	TemnitaMaimute 8520 4477
10070	?inutulBokjung 1611 2130
10071	TemnitaMaimute 9288 4477
10072	?inutul_Bakra 8727 2100
10073	DeoertulYongbi 3061 6202
10074	TemnitaMaimute 1352 6532
10075	DeoertulYongbi 2879 5407
10076	TemnitaMaimute 1352 7300
10077	Grota_Exilului 9 12078
10078	?Â.a°î 2842 8106
10079	Grota1 1459 13236
10080	Grota2 2413 12755
10081	A?AÇ????1A? 99 13618
10082	???EA??o 5028 9998
10083	A?AÇ????1A? 1360 14972
10084	A?AÇ????2A? 2414 14289
10085	A?AÇ????1A? 99 15154
10086	Á??EA??o 616 1148
10087	A?AÇ????1A? 1360 16508
10088	A?AÇ????2A? 2414 15825
10089	A?AÇ????1A? 99 16690
10090	Ao1<A??o 9609 3188
10091	A?AÇ????1A? 1360 18044
10092	A?AÇ????2A? 2414 17361
10093	Poarta_Dragon 1731 12205
10094	Poarta_Dragon 1733 13743
10095	Poarta_Dragon 1728 15277
10096	Poarta_Dragon 1724 16824
10097	TP2 7040 5235
10098	TP3 984 5711
10099	Peninsula 11043 17885
10100	Peninsula 10963 16744
10101	Nephrite 10869 16558
10102	Peninsula 11664 16779
10103	Thunder 11345 16546
10104	Thunder 11921 16550
10105	Gautama 12263 16811
10106	3i¸2Áö 8168 15050
10107	DongGwang 10629 4767
10109	CreastaFulger 451 9492
10110	PunctFulger 830 9454
10111	RazaFoc 1430 9616
10112	Mun?iGhea?a 690 10169
10113	PunctFulger 1023 9623
10114	Mun?iGhea?a 303 10113
10115	VârfArs 2117 9447
10116	RazaFoc 1720 9499
10117	InsulaVânt 1973 10159
10118	RazaFoc 2337 9633
10119	CreastaNeagra 2710 9616
10120	InsulaVânt 1582 10111
10121	PiscNegru 3393 9454
10122	CreastaNeagra 3012 9500
10123	ValeDeoert 3069 10174
10124	PiscNegru 3685 9551
10126	Ieoire 11622 5809
10127	DongGwang 10551 4881
10128	SeoGwang 12218 4895
10129	NamGwang 12780 4411
10130	SeoGwang 12144 5555
10131	Nivel2 9916 6630
10132	Nivel3 9896 6302
10133	Nivel1 9534 6281
10134	Nivel2 9564 6610
10135	Înapoi 9338 6287
10136	Trecat-Yilad 303 14147
10137	Prap.NamGwang 13184 4735
10138	Ieoire
10139	Nord_C 1106 15997
10140	Trecat-Yilad 83 14763
10141	ZonaAoteptare 401 477
10142	StrâmtSuflet
10143	Nord_C 247 15392
10201	Paraseote
10202	Nord_D 11590 12181
10203	Nord_S 11323 13499
10204	Ieoire
10205	. 70 149
10206	. 295 157
10207	. 190 149
10208	. 70 149
10209	. 650 184
10210	. 476 53
10211	. 70 149
10212	. 80 330
10213	. 351 385
10214	. 81 451
10215	. 70 149
10216	. 707 445
10217	. 351 445
10218	. 70 149
10219	. 215 557
10220	. 698 325
10221	. 70 149
10222	CameraSecret 11913 12692
10223	Înapoi 11553 12697
10224	. 646 65
10225	. 70 149
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
10901	. 333 358
10902	. 452 116
10903	. 515 415
10904	. 515 480
10905	. 145 305
10906	. 228 238
10907	. 452 116
10908	. 77 500
10909	. 111 550
10910	. 452 116
10911	. 145 305
10912	. 333 358
10913	. 615 50
10914	. 218 110
10915	. 288 708
10916	. 582 385
10917	. 218 110
10918	. 452 116
10919	. 615 50
10920	. 510 480
10921	. 75 435
10922	. 194 614
10923	. 310 237
10924	. 609 553
10931	. 250 425
10932	. 452 116
10933	. 520 415
10934	. 77 370
10935	. 145 305
10936	. 122 678
10937	. 297 175
10938	. 452 116
10939	. 423 266
10940	. 122 678
10941	. 510 480
10942	. 250 425
10943	. 452 116
10944	. 297 175
10945	. 250 425
10946	. 627 290
10947	. 297 175
10948	. 450 116
10949	. 582 385
10950	. 440 705
10951	. 145 305
10952	. 297 175
10953	. 75 435
10954	. 609 553
10961	. 333 358
10962	. 452 116
10963	. 520 415
10964	. 77 370
10965	. 145 305
10966	. 297 175
10967	. 452 116
10968	. 195 615
10969	. 195 615
10970	. 510 480
10971	. 145 305
10972	. 333 358
10973	. 71 435
10974	. 297 175
10975	. 460 560
10976	. 333 358
10977	. 260 175
10978	. 452 116
10979	. 540 45
10980	. 80 295
10981	. 522 414
10982	. 297 175
10983	. 582 385
10984	. 609 553
11000	Gardian
11001	Administratorul luptelor
11002	Gardian
11003	Administratorul luptelor
11004	Gardian
11005	Administratorul luptelor
11100	Gardian
11101	Administratorul Luptelor
11102	Gardian
11103	Administratorul Luptelor
11104	Gardian
11105	Administratorul Luptelor
11106	Gardian
11107	Administratorul Luptelor
11108	Gardian
11109	Administratorul Luptelor
11110	Gardian
11111	Administratorul Luptelor
11112	Gardian
11113	Administratorul Luptelor
11114	Gardian
11115	Administratorul Luptelor
11116	Gardian
11117	Administratorul Luptelor
11505	Broasca aurie
11506	Foc de tabara
11507	Foc de tabara
11508	Foc de tabara
11509	Foc de tabara
11510	Foc de tabara
12000	Foc de tabara
13000	Poarta de lemn
13001	Poarta de piatra
14000	Atelier
14001	Atelier
14002	Atelier
14003	Atelier
14004	Atelier
14005	Atelier
14006	Atelier
14007	Atelier
14008	Atelier
14009	Atelier
14010	Altar
14011	Altar
14012	Altar
14013	Altar
14014	Altar
14015	Altar
14016	Altar
14017	Altar
14018	Altar
14019	Altar
14020	Baza
14021	Baza
14022	Baza
14023	Baza
14024	Baza
14025	Baza
14026	Baza
14027	Baza
14028	Baza
14029	Baza
14030	Baza de antrenament
14031	Baza de antrenament
14032	Baza de antrenament
14033	Baza de antrenament
14034	Baza de antrenament
14035	Baza de antrenament
14036	Baza de antrenament
14037	Baza de antrenament
14038	Baza de antrenament
14039	Baza de antrenament
14040	Cuptor
14041	Cuptor
14042	Cuptor
14043	Cuptor
14044	Cuptor
14045	Cuptor
14046	Cuptor
14047	Cuptor
14048	Cuptor
14049	Cuptor
14050	Cuptor
14051	Cuptor
14052	Cuptor
14053	Cuptor
14054	Cuptor
14055	Cuptor
20001	Alchimist
20002	Aranyo
20003	Ah-Yu
20004	Ceroetor
20005	Yonah
20006	Mirine
20007	Administrator Depozit
20008	Octavio
20009	Batran
20010	Negustor ambulant
20011	Uriel
20012	Yu-Rang
20013	Pescar
20014	Taurean
20015	Deokbae
20016	Fierar
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Tradatorul Balso
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
